order_id,order_date,shipping_date,scheduled_shipping_days,actual_shipping_days,shipping_mode,carrier_name,customer_id,customer_segment,market,order_region,order_country,category_name,product_name,order_item_quantity,sales,discount,profit,late_delivery
11297,2024-09-25,2024-09-29,6,4,Standard Class,Atlas Freight Co.,3146,Consumer,LATAM,Central America,Panama,Health & Beauty,Aromatherapy Diffuser,5,179.72,0.18,-7.09,0
11298,2024-06-07,2024-06-09,1,2,Same Day,SwiftShip Express,1740,Consumer,Pacific Asia,Eastern Asia,China,Office Supplies,Gel Pen 24-Pack,3,132.52,0.24,48.53,1
11299,2024-03-23,2024-03-29,6,6,Standard Class,Pacific Crest Carriers,1459,Corporate,Pacific Asia,Oceania,Australia,Toys & Games,Building Blocks Mega Set,3,193.69,0.02,14.65,0
11300,2024-04-01,2024-04-07,6,6,Standard Class,NordHaul Logistics,1841,Corporate,Europe,Northern Europe,Finland,Apparel,Merino Base Layer,2,128.3,0.15,24.09,0
11301,2024-09-09,2024-09-18,6,9,Standard Class,Pacific Crest Carriers,1002,Home Office,Pacific Asia,Eastern Asia,China,Sporting Goods,Carbon Trekking Poles,1,192.66,0.06,68.68,1
11302,2024-10-06,2024-10-12,4,6,Second Class,NordHaul Logistics,1412,Consumer,Europe,Western Europe,United Kingdom,Health & Beauty,Digital Body Scale,5,173.01,0.09,0.83,1
11303,2024-09-12,2024-09-18,6,6,Standard Class,Atlas Freight Co.,2496,Home Office,Pacific Asia,Southeast Asia,Malaysia,Health & Beauty,Electric Toothbrush,1,41.04,0.07,16.64,0
11304,2025-05-18,2025-05-24,6,6,Standard Class,Pacific Crest Carriers,1751,Consumer,Pacific Asia,South Asia,Bangladesh,Office Supplies,Gel Pen 24-Pack,2,96.27,0.02,39.02,0
11305,2025-01-16,2025-01-21,6,5,Standard Class,Pacific Crest Carriers,1884,Consumer,Pacific Asia,Southeast Asia,Vietnam,Electronics,Noise-Cancelling Headphones,4,1406.91,0.25,4.33,0
11306,2024-05-20,2024-05-25,6,5,Standard Class,Atlas Freight Co.,3018,Corporate,Pacific Asia,Southeast Asia,Philippines,Automotive Parts,All-Weather Floor Mats,5,706.15,0.14,20.03,0
11307,2025-12-10,2025-12-10,1,0,Same Day,NordHaul Logistics,1309,Consumer,Europe,Eastern Europe,Hungary,Automotive Parts,All-Weather Floor Mats,4,533.77,0.14,126.88,0
11308,2025-06-16,2025-06-18,1,2,Same Day,Atlas Freight Co.,1989,Corporate,USCA,West of USA,United States,Garden & Outdoor,Solar Path Lights 8-Pack,5,504.24,0.14,177.48,1
11309,2024-12-09,2024-12-12,2,3,First Class,Pacific Crest Carriers,1465,Corporate,Pacific Asia,Eastern Asia,Japan,Furniture,Walnut Bookshelf,1,476.88,0.02,120.47,1
11310,2024-02-05,2024-02-10,6,5,Standard Class,Atlas Freight Co.,2207,Consumer,Pacific Asia,Southeast Asia,Malaysia,Automotive Parts,LED Headlight Kit,3,445.24,0.1,50.49,0
11311,2025-10-29,2025-11-04,6,6,Standard Class,Atlas Freight Co.,1829,Consumer,Europe,Eastern Europe,Hungary,Apparel,Trail Running Shorts,2,163.52,0.23,33.62,0
11312,2025-06-27,2025-07-03,4,6,Second Class,SwiftShip Express,1115,Home Office,Pacific Asia,South Asia,Pakistan,Garden & Outdoor,Cordless Hedge Trimmer,2,202.83,0.14,47.47,1
11313,2024-12-02,2024-12-08,6,6,Standard Class,Pacific Crest Carriers,1175,Consumer,Europe,Eastern Europe,Hungary,Garden & Outdoor,Solar Path Lights 8-Pack,3,286.05,0.1,48.72,0
11314,2024-04-28,2024-04-28,1,0,Same Day,NordHaul Logistics,3130,Consumer,Europe,Southern Europe,Italy,Footwear,Trail Running Shoes,1,107.67,0.05,5.16,0
11315,2024-03-19,2024-03-25,6,6,Standard Class,Atlas Freight Co.,1142,Home Office,LATAM,South America,Chile,Office Supplies,Laser Printer Paper 10-Ream,2,106.23,0.06,26.65,0
11316,2024-07-30,2024-08-01,4,2,Second Class,Pacific Crest Carriers,2956,Corporate,Pacific Asia,Eastern Asia,China,Automotive Parts,OBD-II Diagnostic Scanner,2,306.45,0.2,23.94,0
11317,2024-06-17,2024-06-22,4,5,Second Class,Atlas Freight Co.,3290,Home Office,LATAM,Caribbean,Cuba,Footwear,Waterproof Hiking Boots,2,197.86,0.16,-36.07,1
11318,2024-06-01,2024-06-02,1,1,Same Day,NordHaul Logistics,2164,Consumer,Europe,Northern Europe,Denmark,Automotive Parts,LED Headlight Kit,5,660.12,0.08,-64.71,0
11319,2024-10-24,2024-10-29,6,5,Standard Class,NordHaul Logistics,1780,Consumer,Europe,Eastern Europe,Hungary,Furniture,Modular Conference Table,4,1908.33,0.22,625.23,0
11320,2024-02-04,2024-02-09,6,5,Standard Class,Pacific Crest Carriers,2940,Consumer,Pacific Asia,Oceania,Australia,Garden & Outdoor,Solar Path Lights 8-Pack,2,164.22,0.0,-8.32,0
11321,2024-08-25,2024-08-28,4,3,Second Class,Atlas Freight Co.,3455,Corporate,Africa,Southern Africa,South Africa,Furniture,Standing Desk Pro,5,2039.95,0.19,280.33,0
11322,2025-09-27,2025-10-03,6,6,Standard Class,Atlas Freight Co.,1301,Consumer,USCA,East of USA,United States,Furniture,Walnut Bookshelf,2,820.07,0.13,266.53,0
11323,2025-09-24,2025-10-01,6,7,Standard Class,NordHaul Logistics,3410,Corporate,Africa,North Africa,Algeria,Toys & Games,RC Off-Road Buggy,5,341.19,0.22,50.82,1
11324,2024-01-07,2024-01-11,4,4,Second Class,NordHaul Logistics,3359,Consumer,Africa,North Africa,Morocco,Furniture,Walnut Bookshelf,1,459.75,0.22,224.76,0
11325,2025-05-10,2025-05-16,6,6,Standard Class,NordHaul Logistics,1356,Corporate,LATAM,Caribbean,Jamaica,Electronics,Smart Fitness Watch,5,1980.3,0.08,207.96,0
11326,2025-12-24,2025-12-26,4,2,Second Class,NordHaul Logistics,1136,Home Office,Europe,Northern Europe,Finland,Electronics,Portable Bluetooth Speaker,3,974.11,0.01,-10.9,0
11327,2025-02-26,2025-03-02,6,4,Standard Class,Atlas Freight Co.,2787,Corporate,Europe,Southern Europe,Portugal,Sporting Goods,Pro Composite Basketball,2,420.54,0.22,-46.41,0
11328,2024-10-11,2024-10-15,6,4,Standard Class,Atlas Freight Co.,1194,Consumer,LATAM,Central America,Costa Rica,Furniture,Ergonomic Office Chair,3,1464.62,0.21,-257.5,0
11329,2024-12-24,2024-12-28,2,4,First Class,SwiftShip Express,2502,Consumer,USCA,East of USA,United States,Electronics,Smart Fitness Watch,4,1219.86,0.04,448.36,1
11330,2024-06-04,2024-06-10,6,6,Standard Class,Atlas Freight Co.,1161,Home Office,USCA,Canada,Canada,Footwear,Court Sneakers,4,552.67,0.13,-32.04,0
11331,2024-10-17,2024-10-21,4,4,Second Class,Pacific Crest Carriers,2726,Consumer,Pacific Asia,Southeast Asia,Indonesia,Office Supplies,Whiteboard Marker Set,5,279.93,0.09,-38.47,0
11332,2025-11-14,2025-11-20,6,6,Standard Class,NordHaul Logistics,1579,Consumer,USCA,US Center,United States,Apparel,Merino Base Layer,5,445.04,0.18,28.03,0
11333,2025-03-22,2025-03-26,6,4,Standard Class,Pacific Crest Carriers,1240,Home Office,Pacific Asia,Eastern Asia,Japan,Furniture,Walnut Bookshelf,2,1033.9,0.22,27.77,0
11334,2024-11-10,2024-11-14,1,4,Same Day,SwiftShip Express,1166,Home Office,Europe,Northern Europe,Sweden,Garden & Outdoor,Cordless Hedge Trimmer,1,99.69,0.16,1.39,1
11335,2024-03-31,2024-04-06,6,6,Standard Class,Atlas Freight Co.,1471,Consumer,LATAM,Central America,Panama,Apparel,Trail Running Shorts,4,272.97,0.24,89.39,0
11336,2025-10-23,2025-10-29,2,6,First Class,SwiftShip Express,2351,Home Office,Africa,East Africa,Tanzania,Toys & Games,Strategy Board Game,2,114.31,0.01,17.87,1
11337,2024-04-28,2024-05-07,6,9,Standard Class,SwiftShip Express,1191,Consumer,Pacific Asia,Oceania,Australia,Toys & Games,1000-Piece Jigsaw Puzzle,3,194.12,0.1,50.47,1
11338,2025-06-10,2025-06-14,6,4,Standard Class,NordHaul Logistics,3005,Home Office,Europe,Northern Europe,Norway,Sporting Goods,4-Person Camping Tent,4,767.42,0.09,374.02,0
11339,2024-08-09,2024-08-15,6,6,Standard Class,Atlas Freight Co.,2510,Consumer,LATAM,South America,Argentina,Sporting Goods,Pro Composite Basketball,1,232.6,0.06,-1.54,0
11340,2024-07-22,2024-07-27,6,5,Standard Class,Atlas Freight Co.,1743,Consumer,USCA,East of USA,United States,Toys & Games,Strategy Board Game,1,62.33,0.09,9.81,0
11341,2024-05-04,2024-05-10,6,6,Standard Class,Atlas Freight Co.,3466,Home Office,USCA,Canada,Canada,Sporting Goods,Pro Composite Basketball,5,830.34,0.03,-85.02,0
11342,2024-09-30,2024-10-08,4,8,Second Class,Atlas Freight Co.,2646,Consumer,Pacific Asia,South Asia,Pakistan,Toys & Games,RC Off-Road Buggy,2,97.37,0.13,35.69,1
11343,2025-05-09,2025-05-14,1,5,Same Day,SwiftShip Express,2679,Corporate,Africa,Southern Africa,Botswana,Electronics,Noise-Cancelling Headphones,2,605.89,0.08,52.91,1
11344,2024-10-31,2024-11-06,6,6,Standard Class,NordHaul Logistics,1434,Consumer,Europe,Eastern Europe,Poland,Garden & Outdoor,Cordless Hedge Trimmer,4,415.46,0.15,-154.94,0
11345,2024-01-19,2024-01-22,4,3,Second Class,NordHaul Logistics,2776,Corporate,Africa,North Africa,Egypt,Apparel,Trail Running Shorts,2,192.76,0.11,-17.92,0
11346,2024-07-11,2024-07-14,4,3,Second Class,Atlas Freight Co.,2397,Home Office,Pacific Asia,Eastern Asia,Japan,Toys & Games,Building Blocks Mega Set,1,71.21,0.0,25.53,0
11347,2024-04-26,2024-04-28,2,2,First Class,SwiftShip Express,3461,Corporate,USCA,West of USA,United States,Electronics,Wireless Earbuds Pro,3,1145.84,0.13,-196.97,0
11348,2024-10-20,2024-10-27,6,7,Standard Class,Atlas Freight Co.,2194,Home Office,Africa,Southern Africa,South Africa,Automotive Parts,OBD-II Diagnostic Scanner,5,671.3,0.14,69.95,1
11349,2025-10-20,2025-10-29,6,9,Standard Class,Atlas Freight Co.,2695,Corporate,USCA,US Center,United States,Automotive Parts,Ceramic Brake Pad Set,3,544.62,0.21,108.54,1
11350,2025-12-03,2025-12-08,4,5,Second Class,NordHaul Logistics,1852,Home Office,Europe,Northern Europe,Denmark,Apparel,Thermal Work Gloves,4,381.71,0.07,80.29,1
11351,2025-12-29,2025-12-30,2,1,First Class,Atlas Freight Co.,1100,Home Office,USCA,US Center,United States,Garden & Outdoor,Solar Path Lights 8-Pack,3,325.84,0.19,172.58,0
11352,2024-03-23,2024-03-30,6,7,Standard Class,Pacific Crest Carriers,1319,Home Office,Pacific Asia,South Asia,India,Footwear,Trail Running Shoes,2,188.56,0.22,20.27,1
11353,2024-12-21,2024-12-24,4,3,Second Class,Atlas Freight Co.,3167,Consumer,LATAM,Caribbean,Cuba,Garden & Outdoor,Cordless Hedge Trimmer,5,457.19,0.17,-15.61,0
11354,2024-02-03,2024-02-09,6,6,Standard Class,Pacific Crest Carriers,2845,Corporate,Pacific Asia,Eastern Asia,China,Footwear,Steel-Toe Work Boots,2,235.08,0.03,-4.78,0
11355,2024-12-27,2025-01-02,6,6,Standard Class,Atlas Freight Co.,1911,Home Office,Pacific Asia,Oceania,New Zealand,Garden & Outdoor,Expandable Garden Hose,2,186.95,0.11,57.31,0
11356,2025-02-24,2025-02-28,6,4,Standard Class,Pacific Crest Carriers,2744,Corporate,Pacific Asia,South Asia,Pakistan,Apparel,Trail Running Shorts,2,168.86,0.1,-46.07,0
11357,2025-07-18,2025-07-18,1,0,Same Day,NordHaul Logistics,1010,Consumer,Europe,Northern Europe,Finland,Automotive Parts,LED Headlight Kit,2,309.88,0.06,48.81,0
11358,2024-09-02,2024-09-07,6,5,Standard Class,Atlas Freight Co.,1092,Consumer,LATAM,Central America,Panama,Automotive Parts,All-Weather Floor Mats,1,180.91,0.08,69.26,0
11359,2024-01-27,2024-02-03,6,7,Standard Class,Atlas Freight Co.,2268,Consumer,LATAM,Central America,Costa Rica,Health & Beauty,Vitamin C Serum,5,198.88,0.18,26.74,1
11360,2024-11-27,2024-11-30,4,3,Second Class,Atlas Freight Co.,2562,Home Office,USCA,East of USA,United States,Electronics,4K Action Camera,4,1104.99,0.09,365.51,0
11361,2024-11-07,2024-11-12,6,5,Standard Class,Atlas Freight Co.,3342,Corporate,Europe,Southern Europe,Greece,Office Supplies,Heavy-Duty Stapler,1,39.27,0.05,-8.74,0
11362,2025-03-31,2025-04-02,4,2,Second Class,Pacific Crest Carriers,2899,Consumer,Pacific Asia,Eastern Asia,Japan,Sporting Goods,Insulated Hydration Pack,4,663.24,0.2,215.02,0
11363,2024-03-13,2024-03-19,6,6,Standard Class,Pacific Crest Carriers,1643,Consumer,Pacific Asia,Southeast Asia,Vietnam,Furniture,Standing Desk Pro,4,1733.45,0.1,264.9,0
11364,2025-03-23,2025-03-28,6,5,Standard Class,Pacific Crest Carriers,3037,Consumer,Europe,Western Europe,Netherlands,Automotive Parts,OBD-II Diagnostic Scanner,1,161.21,0.11,5.42,0
11365,2024-10-19,2024-10-24,1,5,Same Day,SwiftShip Express,2228,Home Office,Europe,Western Europe,United Kingdom,Office Supplies,Laser Printer Paper 10-Ream,2,103.95,0.02,3.76,1
11366,2025-06-23,2025-06-25,4,2,Second Class,Pacific Crest Carriers,3065,Home Office,Europe,Southern Europe,Portugal,Health & Beauty,Electric Toothbrush,2,93.43,0.2,37.27,0
11367,2025-12-19,2025-12-21,1,2,Same Day,Atlas Freight Co.,1434,Consumer,USCA,East of USA,United States,Automotive Parts,Ceramic Brake Pad Set,4,477.21,0.02,-6.32,1
11368,2024-06-15,2024-06-18,4,3,Second Class,Atlas Freight Co.,1065,Corporate,Africa,East Africa,Ethiopia,Office Supplies,Whiteboard Marker Set,3,155.96,0.14,-0.77,0
11369,2025-07-04,2025-07-08,6,4,Standard Class,NordHaul Logistics,1144,Consumer,Europe,Northern Europe,Sweden,Health & Beauty,Vitamin C Serum,2,83.8,0.19,31.71,0
11370,2024-04-03,2024-04-03,2,0,First Class,NordHaul Logistics,3477,Consumer,LATAM,Central America,Guatemala,Garden & Outdoor,Solar Path Lights 8-Pack,1,91.72,0.03,15.41,0
11371,2025-12-20,2025-12-25,6,5,Standard Class,SwiftShip Express,1201,Home Office,Pacific Asia,South Asia,India,Garden & Outdoor,Expandable Garden Hose,5,531.74,0.08,106.04,0
11372,2024-12-17,2024-12-17,1,0,Same Day,SwiftShip Express,3348,Consumer,Europe,Southern Europe,Greece,Electronics,Smart Fitness Watch,2,586.2,0.25,-26.34,0
11373,2025-06-28,2025-07-04,6,6,Standard Class,NordHaul Logistics,2817,Consumer,Pacific Asia,Oceania,Australia,Footwear,Court Sneakers,4,378.07,0.11,-17.9,0
11374,2025-07-21,2025-07-26,6,5,Standard Class,NordHaul Logistics,1365,Consumer,Europe,Eastern Europe,Czechia,Footwear,Court Sneakers,2,233.87,0.14,93.91,0
11375,2025-03-19,2025-03-23,6,4,Standard Class,Pacific Crest Carriers,3160,Consumer,Pacific Asia,Oceania,New Zealand,Electronics,4K Action Camera,5,1819.07,0.22,315.57,0
11376,2024-10-07,2024-10-12,6,5,Standard Class,Atlas Freight Co.,1360,Home Office,Europe,Western Europe,France,Automotive Parts,LED Headlight Kit,5,768.61,0.22,88.76,0
11377,2025-07-04,2025-07-08,6,4,Standard Class,Atlas Freight Co.,1358,Consumer,USCA,US Center,United States,Health & Beauty,Vitamin C Serum,2,91.6,0.09,6.1,0
11378,2024-12-13,2024-12-18,6,5,Standard Class,NordHaul Logistics,2438,Home Office,Europe,Western Europe,France,Garden & Outdoor,Solar Path Lights 8-Pack,1,90.82,0.21,8.56,0
11379,2025-04-26,2025-05-02,6,6,Standard Class,NordHaul Logistics,1720,Consumer,Europe,Southern Europe,Italy,Sporting Goods,Carbon Trekking Poles,4,722.85,0.08,-4.94,0
11380,2025-03-23,2025-03-27,1,4,Same Day,Atlas Freight Co.,1727,Consumer,Africa,West Africa,Ghana,Automotive Parts,LED Headlight Kit,2,312.17,0.2,56.66,1
11381,2024-12-04,2024-12-06,4,2,Second Class,Atlas Freight Co.,1487,Consumer,Europe,Southern Europe,Portugal,Apparel,Merino Base Layer,3,230.51,0.2,2.77,0
11382,2024-03-26,2024-03-29,4,3,Second Class,Atlas Freight Co.,2519,Consumer,LATAM,Caribbean,Jamaica,Electronics,4K Action Camera,3,1151.34,0.15,59.05,0
11383,2024-08-01,2024-08-08,6,7,Standard Class,Atlas Freight Co.,1067,Consumer,LATAM,South America,Brazil,Automotive Parts,OBD-II Diagnostic Scanner,3,359.34,0.16,69.26,1
11384,2025-11-15,2025-11-21,6,6,Standard Class,Pacific Crest Carriers,1612,Home Office,Pacific Asia,South Asia,Pakistan,Footwear,Trail Running Shoes,1,131.62,0.14,45.35,0
11385,2025-01-14,2025-01-20,6,6,Standard Class,Pacific Crest Carriers,2383,Home Office,Pacific Asia,Oceania,New Zealand,Footwear,Court Sneakers,1,133.76,0.03,42.21,0
11386,2025-04-09,2025-04-15,6,6,Standard Class,Atlas Freight Co.,2216,Consumer,Pacific Asia,Oceania,Australia,Garden & Outdoor,Cordless Hedge Trimmer,2,221.42,0.11,3.04,0
11387,2024-07-07,2024-07-09,1,2,Same Day,SwiftShip Express,2749,Consumer,LATAM,Caribbean,Cuba,Furniture,Walnut Bookshelf,3,1481.4,0.03,124.28,1
11388,2025-05-30,2025-06-03,6,4,Standard Class,Atlas Freight Co.,1540,Home Office,LATAM,Central America,Mexico,Electronics,Smart Fitness Watch,5,1535.97,0.01,-236.24,0
11389,2024-12-21,2024-12-27,2,6,First Class,SwiftShip Express,2619,Consumer,Europe,Northern Europe,Sweden,Apparel,Trail Running Shorts,2,137.36,0.12,29.88,1
11390,2024-06-08,2024-06-12,4,4,Second Class,SwiftShip Express,2899,Consumer,Europe,Northern Europe,Norway,Toys & Games,RC Off-Road Buggy,5,344.16,0.07,81.05,0
11391,2024-04-16,2024-04-20,6,4,Standard Class,NordHaul Logistics,1970,Consumer,Europe,Southern Europe,Italy,Automotive Parts,LED Headlight Kit,3,545.94,0.09,64.52,0
11392,2024-10-15,2024-10-17,4,2,Second Class,NordHaul Logistics,1642,Consumer,Pacific Asia,Eastern Asia,Japan,Office Supplies,Whiteboard Marker Set,1,41.59,0.16,13.3,0
11393,2025-02-16,2025-02-21,6,5,Standard Class,Atlas Freight Co.,2387,Consumer,USCA,Canada,Canada,Automotive Parts,LED Headlight Kit,4,572.31,0.12,11.78,0
11394,2024-07-23,2024-07-29,6,6,Standard Class,Atlas Freight Co.,2447,Corporate,Pacific Asia,Oceania,New Zealand,Toys & Games,Strategy Board Game,2,104.83,0.14,13.74,0
11395,2024-06-28,2024-07-02,6,4,Standard Class,Atlas Freight Co.,1235,Corporate,Pacific Asia,Southeast Asia,Philippines,Toys & Games,Strategy Board Game,3,155.47,0.17,-10.9,0
11396,2024-07-15,2024-07-18,2,3,First Class,Pacific Crest Carriers,2412,Home Office,Pacific Asia,Oceania,New Zealand,Office Supplies,Whiteboard Marker Set,5,262.44,0.17,24.66,1
11397,2024-08-02,2024-08-05,2,3,First Class,SwiftShip Express,1385,Home Office,LATAM,Central America,Costa Rica,Health & Beauty,Electric Toothbrush,5,241.51,0.17,9.41,1
11398,2025-06-23,2025-06-26,1,3,Same Day,NordHaul Logistics,2422,Consumer,Pacific Asia,Oceania,Australia,Automotive Parts,Ceramic Brake Pad Set,2,288.19,0.11,61.15,1
11399,2024-12-30,2025-01-05,4,6,Second Class,Atlas Freight Co.,3329,Consumer,LATAM,South America,Colombia,Footwear,Steel-Toe Work Boots,2,270.24,0.18,14.86,1
11400,2024-12-08,2024-12-11,2,3,First Class,Pacific Crest Carriers,2342,Consumer,Pacific Asia,South Asia,India,Toys & Games,Building Blocks Mega Set,3,205.18,0.07,62.94,1
11401,2024-04-28,2024-05-03,4,5,Second Class,SwiftShip Express,2903,Consumer,Europe,Western Europe,Netherlands,Office Supplies,Laser Printer Paper 10-Ream,4,208.73,0.19,-32.61,1
11402,2025-02-01,2025-02-06,6,5,Standard Class,Pacific Crest Carriers,1774,Consumer,Pacific Asia,Oceania,Australia,Toys & Games,Building Blocks Mega Set,1,66.03,0.2,13.63,0
11403,2025-12-03,2025-12-09,6,6,Standard Class,Atlas Freight Co.,3306,Corporate,USCA,Canada,Canada,Furniture,Walnut Bookshelf,5,2003.25,0.22,-652.22,0
11404,2025-06-28,2025-07-04,6,6,Standard Class,NordHaul Logistics,3031,Consumer,Europe,Eastern Europe,Romania,Garden & Outdoor,Patio Heater,3,343.71,0.24,33.64,0
11405,2024-11-22,2024-11-23,1,1,Same Day,SwiftShip Express,3291,Corporate,LATAM,South America,Argentina,Sporting Goods,Pro Composite Basketball,2,330.25,0.13,100.84,0
11406,2024-08-12,2024-08-16,6,4,Standard Class,Atlas Freight Co.,2853,Corporate,USCA,Canada,Canada,Apparel,Trail Running Shorts,1,88.2,0.13,8.71,0
11407,2024-09-14,2024-09-16,2,2,First Class,NordHaul Logistics,2623,Consumer,Europe,Northern Europe,Finland,Health & Beauty,Digital Body Scale,4,194.58,0.09,60.52,0
11408,2024-01-20,2024-01-22,4,2,Second Class,NordHaul Logistics,2312,Corporate,Europe,Southern Europe,Italy,Apparel,Merino Base Layer,3,220.06,0.19,-9.55,0
11409,2024-01-22,2024-01-24,4,2,Second Class,NordHaul Logistics,3320,Consumer,Europe,Northern Europe,Finland,Toys & Games,Building Blocks Mega Set,2,117.26,0.07,16.97,0
11410,2025-07-20,2025-07-25,6,5,Standard Class,Atlas Freight Co.,3120,Consumer,Europe,Northern Europe,Finland,Footwear,Steel-Toe Work Boots,5,584.18,0.16,-9.02,0
11411,2025-09-07,2025-09-13,6,6,Standard Class,Pacific Crest Carriers,2041,Corporate,Pacific Asia,Southeast Asia,Malaysia,Footwear,Trail Running Shoes,3,308.65,0.14,108.81,0
11412,2025-12-08,2025-12-11,2,3,First Class,SwiftShip Express,1214,Corporate,USCA,US Center,United States,Office Supplies,Heavy-Duty Stapler,3,115.9,0.07,-2.31,1
11413,2025-04-01,2025-04-05,6,4,Standard Class,Atlas Freight Co.,1009,Consumer,USCA,US Center,United States,Garden & Outdoor,Patio Heater,2,226.73,0.06,-9.21,0
11414,2025-11-09,2025-11-14,6,5,Standard Class,Atlas Freight Co.,1583,Consumer,Pacific Asia,Southeast Asia,Philippines,Office Supplies,Laser Printer Paper 10-Ream,5,281.46,0.04,89.72,0
11415,2024-10-30,2024-11-01,1,2,Same Day,SwiftShip Express,1156,Consumer,USCA,West of USA,United States,Health & Beauty,Vitamin C Serum,5,184.44,0.18,-15.71,1
11416,2024-07-04,2024-07-08,6,4,Standard Class,Atlas Freight Co.,1528,Corporate,USCA,US Center,United States,Apparel,Thermal Work Gloves,3,259.33,0.21,-4.37,0
11417,2024-06-28,2024-07-01,2,3,First Class,SwiftShip Express,1273,Corporate,LATAM,Central America,Guatemala,Footwear,Court Sneakers,5,618.98,0.05,126.25,1
11418,2024-06-21,2024-06-26,2,5,First Class,SwiftShip Express,3452,Corporate,Pacific Asia,Eastern Asia,South Korea,Footwear,Steel-Toe Work Boots,2,219.13,0.23,33.22,1
11419,2025-06-27,2025-07-06,6,9,Standard Class,Atlas Freight Co.,1238,Consumer,LATAM,Central America,Guatemala,Electronics,4K Action Camera,1,311.34,0.05,0.99,1
11420,2024-01-08,2024-01-12,1,4,Same Day,SwiftShip Express,2567,Consumer,Europe,Eastern Europe,Romania,Health & Beauty,Aromatherapy Diffuser,5,235.91,0.03,22.95,1
11421,2025-11-21,2025-11-29,6,8,Standard Class,SwiftShip Express,1879,Corporate,USCA,Canada,Canada,Automotive Parts,All-Weather Floor Mats,4,576.15,0.22,231.64,1
11422,2025-07-19,2025-07-21,1,2,Same Day,SwiftShip Express,1435,Consumer,USCA,East of USA,United States,Health & Beauty,Vitamin C Serum,5,246.75,0.23,-11.48,1
